일시,강우량(mm),유입량(㎥/s),최저기온(°C),최고기온(°C),평균 풍속(m/s),평균 상대습도(%),합계 일사량(MJ/m2),호우경보
2012-09-22,0.0,98.2,15.7,25.9,1.3,83.5,17.84,0.0
2012-09-23,0.0,80.21,12.9,25.6,1.2,79.0,20.76,0.0
2012-09-24,0.0,61.83,12.3,26.0,1.3,73.9,20.55,0.0
2012-09-25,0.0,55.35,12.6,26.4,1.0,80.0,19.78,0.0
2012-09-26,0.0,55.56,13.4,24.1,0.8,87.0,12.07,0.0
2012-09-27,0.0,42.55,13.5,21.6,0.8,84.4,9.72,0.0
2012-09-28,3.9,42.66,12.5,20.5,0.9,92.0,7.07,0.0
2012-09-29,0.1,42.34,9.9,18.6,1.3,77.8,12.68,0.0
2012-09-30,0.0,36.07,8.9,21.3,0.9,84.1,16.68,0.0
2012-10-01,0.0,36.09,10.9,23.6,0.7,83.3,17.56,0.0
2012-10-02,0.3,23.61,11.8,24.6,0.9,82.3,16.73,0.0
2012-10-03,0.0,30.05,12.0,25.0,0.9,79.9,17.92,0.0
2012-10-04,0.0,23.88,8.8,24.0,0.8,80.1,17.62,0.0
2012-10-05,0.0,17.45,11.5,21.8,0.6,85.3,11.14,0.0
2012-10-06,0.0,32.78,11.9,23.5,0.8,81.6,14.76,0.0
2012-10-07,0.0,14.35,10.5,23.4,1.1,80.0,17.68,0.0
2012-10-08,0.0,20.43,9.6,22.7,0.9,79.5,17.85,0.0
2012-10-09,0.0,20.83,9.8,20.3,0.7,83.6,11.57,0.0
2012-10-10,0.0,14.35,9.9,19.7,1.0,88.8,9.52,0.0
2012-10-11,0.0,14.37,7.2,19.3,0.9,79.1,16.31,0.0
2012-10-12,0.0,14.11,5.6,20.7,1.0,79.1,15.62,0.0
2012-10-13,0.0,20.57,7.4,20.7,0.5,84.9,11.17,0.0
2012-10-14,0.0,14.56,6.8,22.2,1.0,69.5,15.07,0.0
2012-10-15,0.0,14.48,3.0,20.2,0.8,68.5,17.42,0.0
2012-10-16,0.0,8.28,3.7,22.2,0.7,71.5,16.03,0.0
2012-10-17,3.8,14.47,4.4,16.2,1.8,66.5,11.91,0.0
2012-10-18,0.0,14.65,-0.1,17.0,0.9,66.5,17.02,0.0
2012-10-19,0.0,14.56,4.0,19.4,0.8,68.9,15.51,0.0
2012-10-20,0.0,14.56,4.5,20.3,1.0,76.6,13.78,0.0
2012-10-21,0.0,8.39,9.3,22.8,0.6,81.3,13.16,0.0
2012-10-22,34.7,38.91,9.6,15.6,1.4,82.0,0.94,0.0
2012-10-23,0.0,56.98,3.0,14.9,1.5,55.3,15.68,0.0
2012-10-24,0.0,26.62,7.2,14.9,0.7,81.4,6.76,0.0
2012-10-25,0.0,26.91,8.6,17.1,0.5,90.8,7.83,0.0
2012-10-26,0.0,18.15,8.8,19.2,0.8,88.8,9.64,0.0
2012-10-27,24.2,32.95,8.1,13.9,0.6,97.8,0.74,0.0
2012-10-28,0.4,45.06,7.0,19.2,1.8,70.3,14.16,0.0
2012-10-29,0.0,45.0,5.3,15.4,0.8,77.5,9.53,0.0
2012-10-30,0.1,32.96,4.1,13.2,1.3,62.4,11.49,0.0
2012-10-31,0.0,27.01,2.0,11.7,0.9,65.9,11.19,0.0
2012-11-01,0.0,20.71,-0.9,10.2,1.6,52.3,13.88,0.0
2012-11-02,0.0,26.67,-3.3,12.6,0.5,65.8,14.64,0.0
2012-11-03,0.0,20.63,-2.1,15.2,0.5,71.9,13.54,0.0
2012-11-04,1.4,14.5,1.8,14.6,0.7,77.0,7.25,0.0
2012-11-05,6.2,20.94,5.6,11.0,0.7,96.0,2.74,0.0
2012-11-06,2.8,26.63,4.8,8.9,1.2,91.8,2.42,0.0
2012-11-07,0.0,26.76,2.9,11.9,1.3,78.8,10.43,0.0
2012-11-08,0.0,17.8,2.2,9.5,0.5,94.6,4.46,0.0
2012-11-09,0.0,20.93,3.8,14.1,1.2,86.3,8.97,0.0
2012-11-10,0.1,15.13,4.2,13.6,1.8,72.3,8.1,0.0
2012-11-11,26.4,57.21,3.8,11.6,2.2,85.5,2.19,0.0
2012-11-12,7.8,92.85,4.2,8.9,3.1,67.1,3.74,0.0
2012-11-13,0.3,69.06,1.4,8.0,2.9,52.8,8.51,0.0
2012-11-14,0.0,62.43,-1.8,7.2,1.7,52.1,12.08,0.0
2012-11-15,0.0,57.31,-4.4,10.1,0.6,77.1,12.54,0.0
2012-11-16,3.7,45.27,-3.7,5.6,0.6,89.5,3.98,0.0
2012-11-17,1.1,39.06,-0.4,8.7,1.8,65.8,10.64,0.0
2012-11-18,0.0,45.06,-4.7,8.4,0.8,73.4,12.39,0.0
2012-11-19,3.3,32.96,-2.4,5.4,1.2,84.1,6.62,0.0
2012-11-20,0.0,38.66,-5.7,7.5,0.7,76.4,11.56,0.0
2012-11-21,0.0,26.77,-4.9,6.2,0.5,86.8,7.39,0.0
2012-11-22,0.0,32.92,-1.9,9.0,0.8,83.0,7.11,0.0
2012-11-23,0.2,26.88,0.6,8.5,1.3,72.3,7.93,0.0
2012-11-24,0.0,24.84,-3.6,7.4,1.2,60.4,10.88,0.0
2012-11-25,0.0,26.91,-6.1,6.2,0.5,70.8,8.55,0.0
2012-11-26,0.2,14.96,-2.6,5.7,2.8,56.5,10.22,0.0
2012-11-27,0.0,20.81,-8.1,5.9,0.8,55.0,12.0,0.0
2012-11-28,3.8,26.85,-3.6,9.1,1.6,64.6,3.62,0.0
2012-11-29,0.0,26.99,-4.9,5.9,0.8,63.1,10.54,0.0
2012-11-30,0.0,9.19,-6.2,5.8,0.9,68.3,9.3,0.0
2012-12-01,0.0,20.9,-7.5,4.8,1.0,61.4,10.87,0.0
2012-12-02,0.0,20.95,-3.2,7.4,0.9,72.6,9.43,0.0
2012-12-03,5.6,15.25,-2.9,1.6,1.2,88.3,0.65,0.0
2012-12-04,0.0,9.04,-9.5,0.0,2.3,52.8,10.47,0.0
2012-12-05,5.1,15.1,-11.9,-4.0,0.9,86.3,3.12,0.0
2012-12-06,0.0,21.13,-14.8,-4.3,2.2,57.4,9.5,0.0
2012-12-07,1.0,3.35,-12.7,-4.7,0.9,93.5,3.92,0.0
2012-12-08,0.1,15.42,-11.7,-4.2,2.8,43.3,10.31,0.0
2012-12-09,0.0,15.7,-17.1,-4.8,1.4,58.4,10.62,0.0
2012-12-10,0.0,4.84,-17.1,-5.0,0.6,80.4,9.82,0.0
2012-12-11,0.0,15.25,-15.0,-3.3,0.6,82.6,9.45,0.0
2012-12-12,0.0,9.41,-13.6,-3.3,0.6,91.5,7.14,0.0
2012-12-13,0.0,15.29,-12.7,-1.7,0.6,91.5,6.68,0.0
2012-12-14,25.8,27.36,-6.4,2.8,1.4,97.8,0.75,0.0
2012-12-15,0.5,27.29,-2.3,6.7,0.6,90.3,5.14,0.0
2012-12-16,0.0,18.87,-2.0,4.1,0.5,94.9,5.13,0.0
2012-12-17,0.0,21.4,-3.4,3.5,1.2,76.3,5.75,0.0
2012-12-18,0.0,15.28,-10.4,-1.3,1.3,58.6,9.89,0.0
2012-12-19,0.0,9.32,-13.8,-2.3,0.6,76.5,9.3,0.0
2012-12-20,0.0,27.57,-12.9,-0.7,0.6,73.4,9.45,0.0
2012-12-21,0.0,9.59,-6.5,-0.2,0.9,74.5,3.04,0.0
2012-12-22,0.0,15.49,-8.1,0.3,0.9,87.1,3.78,0.0
2012-12-23,0.0,9.7,-12.2,-5.3,2.7,47.9,10.41,0.0
2012-12-24,0.0,9.97,-17.4,-4.7,1.1,62.8,10.62,0.0
2012-12-25,0.0,15.81,-14.1,-3.3,2.0,47.6,10.33,0.0
2012-12-26,0.0,3.47,-18.6,-6.1,0.7,57.5,10.77,0.0
2012-12-27,0.0,9.92,-16.6,-2.7,0.6,69.0,9.53,0.0
2012-12-28,0.6,9.93,-7.2,-1.3,0.3,86.4,1.69,0.0
2012-12-29,2.1,21.63,-6.4,-0.2,0.4,98.8,1.4,0.0
2012-12-30,0.4,4.14,-12.9,-0.1,2.3,61.0,6.71,0.0
2012-12-31,0.0,4.2,-18.0,-3.6,1.3,59.1,11.09,0.0
2013-01-01,1.2,16.24,-15.6,-4.5,0.7,92.4,3.56,0.0
2013-01-02,0.8,10.17,-19.5,-4.7,2.9,43.1,10.06,0.0
2013-01-03,0.0,12.1,-23.1,-8.0,1.0,68.0,11.45,0.0
2013-01-04,0.0,4.08,-21.7,-7.3,0.6,75.6,10.4,0.0
2013-01-05,0.0,10.42,-20.0,-6.4,0.5,88.4,6.75,0.0
2013-01-06,0.0,4.45,-15.7,-2.6,0.6,86.8,9.14,0.0
2013-01-07,0.0,4.46,-16.4,-2.9,0.5,79.5,7.79,0.0
2013-01-08,0.0,10.41,-14.6,0.0,0.7,76.6,8.26,0.0
2013-01-09,0.0,4.88,-17.2,-4.6,1.1,65.9,11.23,0.0
2013-01-10,0.0,10.7,-20.6,-4.5,0.7,71.3,11.18,0.0
2013-01-11,0.0,4.51,-17.9,-3.0,0.5,84.0,8.46,0.0
2013-01-12,0.3,8.42,-10.4,1.0,0.5,94.8,4.48,0.0
2013-01-13,0.0,8.73,-10.7,-0.1,0.4,93.1,6.59,0.0
2013-01-14,0.0,8.51,-12.7,0.7,0.5,93.9,7.22,0.0
2013-01-15,0.0,8.55,-13.6,-1.1,0.5,89.0,6.69,0.0
2013-01-16,0.0,8.38,-10.4,1.2,0.6,81.1,6.88,0.0
2013-01-17,0.1,8.6,-10.5,0.7,0.8,76.1,9.32,0.0
2013-01-18,0.0,8.44,-14.5,0.0,0.8,71.9,10.36,0.0
2013-01-19,0.0,14.1,-11.2,4.0,0.5,82.3,9.49,0.0
2013-01-20,0.0,8.71,-9.9,2.4,0.6,84.1,6.85,0.0
2013-01-21,13.5,19.84,-2.0,1.0,1.3,97.8,1.44,0.0
2013-01-22,1.3,14.27,0.6,4.1,1.0,91.6,5.2,0.0
2013-01-23,0.7,8.47,0.2,1.6,0.8,95.0,2.24,0.0
2013-01-24,0.6,2.65,-6.6,2.4,2.7,63.0,3.68,0.0
2013-01-25,0.0,8.65,-11.4,-5.5,3.1,33.8,12.88,0.0
2013-01-26,0.0,14.16,-17.6,-4.5,1.2,57.6,12.87,0.0
2013-01-27,0.0,8.44,-17.0,-3.8,0.9,70.5,12.44,0.0
2013-01-28,0.0,2.89,-16.0,-1.1,0.6,74.5,10.71,0.0
2013-01-29,0.0,8.51,-2.6,0.0,0.3,93.4,2.33,0.0
2013-01-30,0.0,8.52,-1.1,5.0,0.4,94.1,4.94,0.0
2013-01-31,0.0,14.05,-2.1,5.3,0.5,95.5,6.33,0.0
2013-02-01,32.7,42.48,1.3,3.0,0.5,99.0,0.77,0.0
2013-02-02,0.1,105.54,-3.5,4.8,2.2,52.8,13.38,0.0
2013-02-03,3.3,82.41,-8.4,-1.4,0.6,83.6,4.98,0.0
2013-02-04,2.3,56.05,-5.9,4.4,0.9,81.9,12.03,0.0
2013-02-05,1.2,43.97,-8.8,0.3,0.4,90.3,4.21,0.0
2013-02-06,3.5,33.48,-2.8,2.5,1.8,76.6,12.33,0.0
2013-02-07,0.1,26.14,-15.4,-2.8,2.9,42.1,14.88,0.0
2013-02-08,0.0,17.25,-19.3,-4.4,1.1,56.0,15.27,0.0
2013-02-09,0.0,20.16,-18.1,-1.5,0.9,69.9,14.43,0.0
2013-02-10,0.0,18.05,-10.1,1.1,1.8,59.1,13.67,0.0
2013-02-11,0.0,31.82,-15.0,0.5,0.7,59.5,15.7,0.0
2013-02-12,0.0,6.07,-8.0,0.1,1.2,64.6,7.31,0.0
2013-02-13,0.0,15.87,-12.8,3.3,1.0,72.5,14.51,0.0
2013-02-14,0.0,17.63,-9.1,4.6,0.6,76.0,12.69,0.0
2013-02-15,0.0,10.54,-7.5,3.9,1.5,56.9,15.83,0.0
2013-02-16,0.0,13.17,-12.7,2.6,0.7,60.9,16.74,0.0
2013-02-17,0.0,19.23,-6.2,3.5,0.6,73.0,8.56,0.0
2013-02-18,0.0,9.24,-3.3,5.9,1.1,62.3,9.83,0.0
2013-02-19,0.0,4.54,-5.5,2.4,2.2,30.4,16.76,0.0
2013-02-20,0.0,5.05,-12.2,1.5,1.5,44.3,16.83,0.0
2013-02-21,0.0,4.31,-9.2,2.8,1.6,55.1,16.94,0.0
2013-02-22,0.2,24.89,-6.9,4.8,2.2,55.0,13.84,0.0
2013-02-23,0.0,7.15,-9.8,2.7,1.7,58.8,16.32,0.0
2013-02-24,0.0,4.23,-8.3,5.5,1.1,59.9,14.78,0.0
2013-02-25,0.0,30.98,-5.8,7.6,0.7,62.3,13.13,0.0
2013-02-26,0.0,4.29,-3.8,4.5,0.5,79.3,5.62,0.0
2013-02-27,0.0,10.46,-3.3,11.2,0.9,70.8,16.87,0.0
2013-02-28,0.0,20.98,-4.6,9.5,0.5,74.6,12.14,0.0
2013-03-01,5.7,26.12,-3.4,5.1,2.6,60.3,17.61,0.0
2013-03-02,0.0,21.46,-6.9,5.5,1.2,49.6,18.25,0.0
2013-03-03,0.0,31.89,-4.4,6.4,1.5,57.5,18.09,0.0
2013-03-04,0.0,17.17,-4.2,8.0,0.8,72.5,12.71,0.0
2013-03-05,0.0,17.08,-5.6,10.3,1.6,55.8,17.71,0.0
2013-03-06,0.0,33.1,-3.3,13.3,0.9,63.1,14.74,0.0
2013-03-07,1.0,17.5,0.0,12.0,0.8,91.1,4.61,0.0
2013-03-08,0.0,54.41,0.1,14.8,1.3,73.3,11.38,0.0
2013-03-09,0.0,33.82,-1.6,21.9,1.6,60.9,16.21,0.0
2013-03-10,0.0,121.94,-2.3,12.7,2.1,39.1,20.77,0.0
2013-03-11,0.0,69.68,-6.1,12.7,0.9,49.9,21.15,0.0
2013-03-12,0.2,64.48,-4.1,11.6,1.0,73.0,10.57,0.0
2013-03-13,17.6,90.76,1.4,8.7,2.1,76.3,7.63,0.0
2013-03-14,0.0,96.08,-2.2,10.5,1.6,60.0,20.49,0.0
2013-03-15,0.0,74.82,-4.8,11.4,1.4,58.0,19.37,0.0
2013-03-16,0.0,69.87,-1.0,15.1,1.1,54.0,19.66,0.0
2013-03-17,4.8,51.74,-2.1,16.8,1.4,64.4,16.04,0.0
2013-03-18,4.1,75.16,2.7,16.2,2.0,75.4,15.35,0.0
2013-03-19,0.0,106.27,5.2,13.7,1.5,54.9,12.16,0.0
2013-03-20,11.0,85.24,-2.6,8.4,2.8,65.4,8.7,0.0
2013-03-21,0.0,85.43,-6.8,8.1,1.4,47.8,22.41,0.0
2013-03-22,0.0,69.37,-4.0,7.8,1.3,74.1,12.45,0.0
2013-03-23,0.0,69.23,-4.1,13.3,0.9,64.5,21.29,0.0
2013-03-24,0.0,58.86,1.3,12.2,1.5,43.5,22.03,0.0
2013-03-25,2.4,53.62,-1.5,9.2,1.2,54.6,17.89,0.0
2013-03-26,0.1,53.96,-5.3,12.3,1.1,53.4,23.69,0.0
2013-03-27,0.0,38.15,-4.0,16.8,1.5,39.8,23.21,0.0
2013-03-28,0.1,43.84,0.0,13.9,2.0,36.3,14.35,0.0
2013-03-29,0.0,43.43,-2.8,12.9,1.6,36.4,23.78,0.0
2013-03-30,0.1,43.56,-1.6,10.9,1.1,51.4,12.79,0.0
2013-03-31,0.2,43.75,-2.1,14.4,1.2,56.0,21.4,0.0
2013-04-01,0.0,38.63,-1.9,14.7,0.8,49.5,13.52,0.0
2013-04-02,2.1,39.17,2.8,9.8,1.6,88.4,7.69,0.0
2013-04-03,0.0,39.41,0.2,15.7,1.5,67.1,19.37,0.0
2013-04-04,0.0,44.46,1.7,21.2,1.0,55.4,21.73,0.0
2013-04-05,0.0,43.05,4.5,22.1,1.1,51.4,16.56,0.0
2013-04-06,11.9,66.57,2.3,14.0,1.7,89.0,3.67,0.0
2013-04-07,1.4,75.41,1.9,9.9,1.8,70.3,13.54,0.0
2013-04-08,0.1,54.98,-1.9,14.5,2.1,61.5,21.17,0.0
2013-04-09,2.7,59.77,3.3,9.5,3.0,60.8,13.54,0.0
2013-04-10,0.9,64.84,-2.5,9.0,1.7,72.5,16.26,0.0
2013-04-11,2.0,44.94,-1.2,8.8,2.0,67.6,15.18,0.0
2013-04-12,0.0,49.85,-3.0,12.6,1.8,52.4,19.54,0.0
2013-04-13,0.0,40.13,-1.8,19.1,2.4,42.8,23.47,0.0
2013-04-14,6.9,55.13,1.5,14.6,2.9,46.0,21.89,0.0
2013-04-15,0.0,55.2,-2.3,12.7,1.2,47.6,18.24,0.0
2013-04-16,0.3,60.15,4.2,22.5,1.6,55.6,15.55,0.0
2013-04-17,1.0,50.1,7.4,13.7,3.1,66.6,11.58,0.0
2013-04-18,0.1,55.36,6.5,18.2,2.2,53.1,18.7,0.0
2013-04-19,0.0,50.2,-0.3,15.2,1.4,38.0,22.81,0.0
2013-04-20,4.1,50.5,4.9,8.8,1.0,80.0,8.1,0.0
2013-04-21,0.0,50.15,3.9,16.5,1.8,57.6,24.72,0.0
2013-04-22,0.0,30.26,0.9,18.9,1.4,53.0,24.21,0.0
2013-04-23,4.5,45.52,7.8,15.1,1.1,69.5,7.69,0.0
2013-04-24,1.4,40.44,9.2,20.9,1.7,66.4,24.3,0.0
2013-04-25,10.6,50.76,5.7,11.5,1.7,83.5,6.11,0.0
2013-04-26,1.6,55.67,4.6,14.6,1.2,77.5,14.07,0.0
2013-04-27,0.0,56.24,5.0,19.2,1.5,66.3,20.26,0.0
2013-04-28,0.0,55.9,3.8,20.5,0.7,68.1,13.99,0.0
2013-04-29,11.6,60.9,10.9,18.5,2.6,63.6,16.1,0.0
2013-04-30,0.0,70.49,4.6,20.7,2.2,46.9,23.93,0.0
2013-05-01,0.0,56.02,8.6,18.3,1.4,52.5,21.69,0.0
2013-05-02,1.6,56.04,6.8,17.1,0.9,72.8,14.38,0.0
2013-05-03,6.1,56.01,6.5,18.2,1.1,75.1,15.38,0.0
2013-05-04,0.7,41.96,8.4,21.5,1.1,65.6,21.66,0.0
2013-05-05,0.0,51.14,6.1,23.1,1.9,48.8,26.32,0.0
2013-05-06,0.0,41.66,6.4,25.0,1.6,52.6,24.24,0.0
2013-05-07,0.0,41.72,10.7,27.6,1.3,59.0,24.78,0.0
2013-05-08,0.0,37.44,11.2,28.5,1.3,55.0,25.23,0.0
2013-05-09,0.1,32.67,9.9,24.8,1.2,65.1,15.9,0.0
2013-05-10,10.1,42.76,13.7,17.6,1.6,89.5,5.99,0.0
2013-05-11,0.0,37.54,10.1,24.7,1.6,62.8,25.8,0.0
2013-05-12,0.7,33.06,12.7,25.3,1.7,63.1,14.14,0.0
2013-05-13,0.1,28.57,15.6,28.2,1.5,52.0,21.72,0.0
2013-05-14,0.0,28.66,11.8,24.1,0.9,57.3,14.64,0.0
2013-05-15,0.0,24.3,15.3,26.3,2.2,48.6,25.57,0.0
2013-05-16,0.0,24.16,10.8,26.0,2.7,45.1,29.78,0.0
2013-05-17,0.0,14.91,9.6,26.8,1.5,49.9,29.21,0.0
2013-05-18,1.4,19.68,13.7,23.3,1.0,64.9,14.12,0.0
2013-05-19,22.3,44.45,14.1,21.0,1.3,83.1,13.43,0.0
2013-05-20,0.1,49.1,12.0,20.3,2.4,68.8,15.59,0.0
2013-05-21,0.0,39.54,8.9,25.4,1.2,61.9,25.77,0.0
2013-05-22,0.0,30.34,9.3,25.2,0.8,68.4,16.65,0.0
2013-05-23,0.0,30.44,12.9,30.8,0.9,66.1,25.74,0.0
2013-05-24,0.0,21.66,14.5,30.2,1.2,64.3,23.66,0.0
2013-05-25,0.0,26.84,16.9,31.4,0.9,62.9,21.74,0.0
2013-05-26,0.2,22.29,20.0,29.4,1.0,58.0,19.29,0.0
2013-05-27,23.0,31.83,16.8,21.9,1.4,83.9,4.71,0.0
2013-05-28,12.8,68.38,16.7,20.1,0.8,94.3,3.1,0.0
2013-05-29,0.9,77.36,13.5,19.1,1.8,82.8,3.88,0.0
2013-05-30,0.0,54.38,12.1,26.2,1.3,61.9,27.59,0.0
2013-05-31,0.0,45.91,10.5,28.1,1.1,57.8,27.0,0.0
2013-06-01,0.0,38.81,14.9,28.9,1.0,59.0,24.92,0.0
2013-06-02,0.0,34.25,12.9,29.9,2.0,54.3,29.03,0.0
2013-06-03,0.0,25.42,14.0,29.0,1.6,59.4,27.3,0.0
2013-06-04,0.0,25.9,16.0,29.1,1.1,65.1,25.12,0.0
2013-06-05,0.0,21.34,15.3,30.6,1.2,61.8,25.55,0.0
2013-06-06,0.0,26.05,19.6,29.5,1.2,66.5,19.86,0.0
2013-06-07,0.0,12.51,17.3,32.1,1.2,63.0,28.11,0.0
2013-06-08,0.0,17.42,19.6,32.2,1.2,64.5,25.41,0.0
2013-06-09,0.0,12.85,18.8,32.7,1.4,42.9,28.75,0.0
2013-06-10,0.0,13.04,15.7,32.7,2.0,45.1,30.03,0.0
2013-06-11,0.6,13.3,19.0,25.6,1.8,60.4,10.31,0.0
2013-06-12,6.7,22.16,18.6,21.6,0.7,92.9,2.9,0.0
2013-06-13,0.3,17.9,19.8,28.4,0.9,71.6,22.05,0.0
2013-06-14,0.0,13.16,20.4,30.6,1.4,69.0,24.56,0.0
2013-06-15,0.0,13.71,21.1,30.6,1.3,66.9,22.9,0.0
2013-06-16,0.0,9.44,18.5,30.7,1.4,63.4,26.75,0.0
2013-06-17,0.0,10.04,20.3,25.8,1.3,69.8,13.52,0.0
2013-06-18,8.8,18.89,20.6,22.8,0.7,91.1,3.59,0.0
2013-06-19,0.6,11.96,20.4,29.7,1.0,76.4,23.19,0.0
2013-06-20,0.0,16.18,19.8,29.9,1.0,75.0,18.48,0.0
2013-06-21,0.1,12.36,21.6,31.2,1.7,65.3,21.35,0.0
2013-06-22,7.5,12.0,18.9,30.3,1.3,66.9,21.71,0.0
2013-06-23,3.7,16.43,21.0,26.5,1.0,77.3,9.83,0.0
2013-06-24,5.7,12.18,18.3,30.4,1.1,68.8,26.01,0.0
2013-06-25,7.1,18.05,19.1,30.0,1.4,72.6,18.36,0.0
2013-06-26,6.5,23.14,20.7,30.8,1.1,74.3,27.08,0.0
2013-06-27,19.9,35.8,20.6,30.9,1.3,71.9,26.22,0.0
2013-06-28,11.3,44.35,20.4,29.9,1.2,75.6,22.41,0.0
2013-06-29,0.1,48.74,20.8,31.8,1.0,70.5,25.31,0.0
2013-06-30,2.6,44.38,21.0,33.4,1.2,67.6,27.5,0.0
2013-07-01,0.0,22.92,21.3,31.8,1.2,72.8,23.24,0.0
2013-07-02,38.6,61.55,22.7,26.8,2.0,85.9,2.16,0.0
2013-07-03,0.0,91.42,21.5,31.0,2.2,63.8,25.48,0.0
2013-07-04,2.9,82.82,22.7,28.9,1.2,80.0,8.32,0.0
2013-07-05,4.0,65.65,22.1,30.2,1.0,77.1,20.94,0.0
2013-07-06,0.0,48.65,22.3,32.3,1.2,71.4,26.19,0.0
2013-07-07,0.7,39.74,22.5,30.0,1.0,84.8,13.49,0.0
2013-07-08,48.0,157.2,22.4,24.5,0.6,95.4,2.41,0.0
2013-07-09,9.9,346.86,23.8,30.3,1.8,78.9,19.75,0.0
2013-07-10,26.4,312.07,23.9,26.4,0.7,90.8,3.77,0.0
2013-07-11,40.1,398.52,24.1,25.4,1.1,88.9,1.81,0.0
2013-07-12,26.2,753.31,23.1,24.9,2.5,90.3,1.29,0.0
2013-07-13,32.2,947.1,21.4,23.2,0.6,92.9,4.14,0.0
2013-07-14,123.9,3191.43,22.2,25.6,0.9,92.1,6.29,4.0
2013-07-15,95.8,2862.07,21.5,23.7,1.0,93.5,3.95,4.0
2013-07-16,0.2,1097.43,21.8,28.7,1.2,77.5,7.79,0.0
2013-07-17,9.7,458.27,22.9,28.9,1.9,80.9,20.65,0.0
2013-07-18,34.5,408.46,23.0,25.0,0.3,94.8,3.12,0.0
2013-07-19,0.3,489.49,22.7,29.0,0.8,80.5,16.11,0.0
2013-07-20,0.3,276.21,21.8,30.5,1.1,72.4,17.12,0.0
2013-07-21,12.1,202.89,24.4,27.4,1.7,84.0,4.84,0.0
2013-07-22,30.5,353.54,23.8,27.2,0.4,93.8,5.52,0.0
2013-07-23,33.0,697.22,24.1,26.4,1.1,89.9,2.57,0.0
2013-07-24,11.7,724.15,23.7,28.8,2.6,71.3,15.76,0.0
2013-07-25,0.2,419.25,22.4,29.6,1.5,72.5,14.66,0.0
2013-07-26,0.0,247.03,20.3,31.6,1.2,73.4,24.58,0.0
2013-07-27,0.0,160.13,21.8,32.3,1.1,70.0,23.6,0.0
2013-07-28,3.1,135.76,22.8,25.8,0.4,93.3,2.28,0.0
2013-07-29,13.3,160.76,24.2,32.0,1.6,75.9,23.49,0.0
2013-07-30,1.5,121.13,24.5,30.4,1.2,73.3,15.73,0.0
2013-07-31,21.5,182.79,23.9,31.2,1.3,73.5,21.37,0.0
2013-08-01,0.0,145.2,23.6,31.9,1.1,76.6,20.05,0.0
2013-08-02,13.9,141.99,23.9,28.0,1.4,89.1,6.65,0.0
2013-08-03,3.3,127.8,25.1,32.4,1.0,86.5,15.05,0.0
2013-08-04,1.6,101.59,24.7,31.9,1.3,84.8,17.1,0.0
2013-08-05,11.6,110.57,22.9,30.2,1.2,87.6,10.68,0.0
2013-08-06,0.3,124.31,22.5,28.6,1.0,88.1,7.95,0.0
2013-08-07,0.1,78.68,23.6,31.7,0.8,87.1,12.47,0.0
2013-08-08,0.0,73.0,25.9,32.7,1.5,80.5,14.5,0.0
2013-08-09,18.6,73.0,25.0,32.9,1.4,85.8,11.19,0.0
2013-08-10,18.7,171.82,25.6,30.1,1.0,92.6,7.07,0.0
2013-08-11,0.1,152.73,24.3,33.2,1.0,82.6,20.85,0.0
2013-08-12,1.1,107.13,25.0,33.6,1.2,81.5,20.34,0.0
2013-08-13,0.0,81.24,24.5,33.5,1.1,79.4,21.62,0.0
2013-08-14,0.0,61.34,23.8,32.5,1.1,81.8,17.06,0.0
2013-08-15,0.0,48.59,23.8,32.4,1.3,83.3,16.19,0.0
2013-08-16,1.2,42.17,24.1,33.1,1.3,86.6,18.2,0.0
2013-08-17,0.0,55.09,25.0,31.4,1.8,75.6,10.94,0.0
2013-08-18,1.9,29.35,24.7,31.4,1.3,82.0,10.48,0.0
2013-08-19,19.4,90.52,23.1,33.0,1.1,80.5,19.54,0.0
2013-08-20,0.0,48.92,21.7,32.1,1.4,77.3,21.01,0.0
2013-08-21,0.0,42.47,21.7,32.5,1.6,77.0,18.59,0.0
2013-08-22,0.4,37.06,23.6,33.3,1.4,78.8,20.04,0.0
2013-08-23,15.7,81.38,23.6,29.5,1.3,87.3,13.33,0.0
2013-08-24,0.0,48.81,21.1,31.7,1.1,75.8,21.73,0.0
2013-08-25,0.0,42.86,19.3,31.8,1.1,76.0,22.53,0.0
2013-08-26,0.0,30.1,20.5,31.5,1.1,76.3,20.48,0.0
2013-08-27,0.0,23.54,19.8,29.7,1.2,79.9,16.79,0.0
2013-08-28,0.0,23.66,20.5,29.9,1.0,79.1,14.61,0.0
2013-08-29,29.5,55.66,21.8,26.6,1.6,91.8,2.52,0.0
2013-08-30,0.0,94.06,21.8,29.9,1.3,79.5,16.81,0.0
2013-08-31,0.1,49.65,20.1,27.7,1.6,75.3,22.17,0.0
2013-09-01,0.1,32.26,18.8,28.5,1.4,76.8,18.49,0.0
2013-09-02,0.0,32.06,16.5,26.8,1.3,74.0,18.54,0.0
2013-09-03,0.0,32.95,14.4,26.0,1.1,74.9,17.41,0.0
2013-09-04,0.0,26.53,13.8,26.8,1.6,68.3,21.78,0.0
2013-09-05,0.0,20.38,13.7,22.9,1.2,80.1,11.07,0.0
2013-09-06,1.2,22.56,17.0,23.3,0.9,86.1,7.0,0.0
2013-09-07,0.0,22.2,15.9,25.9,0.8,79.1,18.68,0.0
2013-09-08,0.0,22.5,16.6,27.0,1.1,83.0,16.45,0.0
